response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.8192,1.1422,0.9677,1.191
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Dubuque,50 to 85 percent,Cell,1,0.7025,1.7694,2.5011,1.9074
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Dubuque,Less than 50 percent,Landline,1,0.1935,1.7604,6.1286,2.6443
3,65 and older,High school,White,Female,White,Disapp.,Don't know,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Cell,1,0.97,1.2149,0.9789,1.2252
Und,65 and older,High school,White,Male,White,Don't know,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9668,0.9899,0.7669,0.9989
Und,50 to 64,Some college or trade school,White,Female,White,Don't know,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,"Rest, Trump <60%",Less than 50 percent,Cell,1,0.4098,1.206,1.8357,1.398
Dem,35 to 49,High school,White,Male,White,Approve,Don't know,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.7862,1.4526,1.5029,1.4959
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.6724,0.24,0.6781
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,18 to 34,White,"Rest, Trump <60%",Less than 50 percent,Cell,1,0.4462,0.8486,1.0935,1.0183
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump <60%",50 to 85 percent,Cell,1,0.8304,1.0064,0.869,1.028
Rep,65 and older,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Linn,85 percent or higher,Cell,1,0.97,0.7007,0.2934,0.6979
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Linn,85 percent or higher,Cell,1,0.9161,1.3468,0.8452,1.3583
Dem,50 to 64,Some college or trade school,White,Male,White,Don't know,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Black Hawk,50 to 85 percent,Cell,1,0.8144,0.8235,0.5691,0.8598
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Black Hawk,85 percent or higher,Cell,1,0.8579,0.745,0.84,0.7576
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.9187,1.0649,0.9397,1.0847
Rep,18 to 34,Bachelors' degree,Unknown,Female,White,Disapp.,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,18 to 34,Unknown,Black Hawk,50 to 85 percent,Cell,1,0.7719,0.8469,0.6188,0.8943
Rep,[DO NOT READ] Refused,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.9372,0.6533,0.9452
Dem,35 to 49,High school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,35 to 49,Unknown,Linn,85 percent or higher,Landline,1,0.8675,1.2769,1.3859,1.2692
Dem,65 and older,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Very likely,Independent (No party),Nonwhite,Nonwhite,65 and older,Non-White,Black Hawk,85 percent or higher,Cell,1,0.868,0.69,0.4723,0.6858
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Black Hawk,50 to 85 percent,Cell,1,0.5771,0.62,0.567,0.6369
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",White,18 to 34,White,Linn,Less than 50 percent,Cell,1,0.1112,0.8428,3.0497,1.3196
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.97,1.0434,0.5843,1.0469
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Not very likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,"Rest, Trump <60%",85 percent or higher,Landline,0.3333,0.8941,1.1615,1.1272,0.8855
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,"Rest, Trump >60%",85 percent or higher,Cell,1,0.909,0.8654,0.7668,0.8594
Und,65 and older,Some college or trade school,Unknown,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Not at all likely,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,Unknown,"Rest, Trump >60%",50 to 85 percent,Landline,0,0.7464,0.7651,0.5515,0.3289
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Linn,85 percent or higher,Landline,1,0.97,0.6934,0.2591,0.6993
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Black Hawk,85 percent or higher,Cell,1,0.8784,0.7975,0.7964,0.8196
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Linn,85 percent or higher,Cell,1,0.97,0.8127,0.5758,0.8094
Rep,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Unknown,Black Hawk,85 percent or higher,Cell,1,0.8857,0.9142,0.707,0.9258
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,"Rest, Trump >60%",85 percent or higher,Cell,1,0.907,0.858,0.386,0.8522
Rep,50 to 64,Some college or trade school,White,Male,White,Disapp.,Don't know,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9648,0.9287,0.5916,0.9322
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Linn,85 percent or higher,Landline,1,0.97,0.8758,0.344,0.8832
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Don't know,Don't know,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Dubuque,50 to 85 percent,Cell,1,0.5867,1.2616,1.0848,1.2936
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Linn,85 percent or higher,Cell,1,0.8655,0.8617,0.3895,0.8752
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.8762,1.2149,1.0837,1.232
3,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,1.0225,0.406,1.0312
Dem,65 and older,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,Non-White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.8589,0.4955,0.8662
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,Unknown,Linn,50 to 85 percent,Cell,1,0.7535,0.7384,0.3786,0.7839
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Black Hawk,85 percent or higher,Cell,1,0.8789,0.6762,0.6077,0.6854
Dem,65 and older,Grade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Dubuque,85 percent or higher,Landline,1,0.97,1.3295,0.9933,1.3408
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.916,1.2502,1.0747,1.2608
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,"Rest, Trump >60%",50 to 85 percent,Cell,1,0.7534,1.2227,0.8909,1.2248000000000001
Dem,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,1.2502,1.0149,1.2544
Dem,65 and older,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.97,0.5883,0.2456,0.5933
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Don't know,Don't know,Don't know,18 to 29,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Dubuque,50 to 85 percent,Cell,1,0.8467,1.2382,0.8099,1.2822
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.7493,0.3674,0.7519
Rep,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Linn,50 to 85 percent,Cell,1,0.5239,1.7353,3.1025,1.9166
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Not very likely,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Black Hawk,50 to 85 percent,Cell,0,0.5049,0.8223,1.359,0.3163
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,1.1836,0.8675,1.1937
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Black Hawk,85 percent or higher,Cell,1,0.9015,0.7009,0.4489,0.7082
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.9183,0.4289,0.9214
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Cell,1,0.97,0.9108,0.6302,0.9186
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.8103,0.4945,0.8071
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Don't know,Favorable,Favorable,18 to 29,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Black Hawk,Less than 50 percent,Cell,1,0.3299,0.4996,1.1415,0.6062
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.6902,1.5459,1.8485,1.673
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.8746,0.539,0.882
3,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Don't know,Don't know,Don't know,18 to 29,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,18 to 34,White,Linn,Less than 50 percent,Cell,1,0.3077,0.8428,1.4868,1.0382
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9158,0.5869,0.259,0.5829
Und,18 to 34,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Linn,85 percent or higher,Cell,1,0.8741,1.5096,1.6706,1.5313
Und,18 to 34,Bachelors' degree,Unknown,Male,Black,Disapp.,Don't know,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,Nonwhite,18 to 34,Unknown,Dubuque,Less than 50 percent,Cell,1,0.4658,0.9295,1.1671,0.9799
Dem,50 to 64,High school,Hispanic,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,Non-White,Black Hawk,50 to 85 percent,Cell,1,0.8187,1.39,1.3604,1.4229
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Linn,85 percent or higher,Landline,1,0.97,1.3468,0.7983,1.3514
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump >60%",50 to 85 percent,Cell,0.6667,0.8384,0.681,0.5275,0.5938
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Black Hawk,50 to 85 percent,Cell,1,0.6324,1.04,0.9731,1.148
Und,[DO NOT READ] Refused,Bachelors' degree,Unknown,Female,White,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Unknown,Black Hawk,Less than 50 percent,Cell,0,0.3552,0.6048,1.0053,0.1572
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,18 to 34,White,Dubuque,50 to 85 percent,Cell,1,0.8122,1.2382,0.8443,1.2934
Rep,35 to 49,Some college or trade school,Other,Male,White,Disapp.,Don't know,Favorable,Favorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,35 to 49,Non-White,"Rest, Trump <60%",50 to 85 percent,Cell,0.4444,0.629,1.2587,1.908,1.0673
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Linn,85 percent or higher,Landline,1,0.9326,0.7604,0.4168,0.7723
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Cell,1,0.9616,0.8126,0.6074,0.8207
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Black Hawk,Less than 50 percent,Cell,1,0.4149,0.6414,0.9212,0.7417
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",50 to 85 percent,Landline,1,0.7557,0.9109,0.3756,0.9663
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Republican,"White, 4-Year College Grads",White,18 to 34,White,Dubuque,85 percent or higher,Cell,1,0.97,1.0772,0.6352,1.0809
Und,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.9183,0.4289,0.9146
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Black Hawk,50 to 85 percent,Cell,1,0.6974,0.7702,0.8151,0.8316
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump <60%",50 to 85 percent,Cell,1,0.5548,0.7981,0.6617,0.872
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Dubuque,50 to 85 percent,Cell,1,0.6064,1.0794,0.9612,1.1606
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Black Hawk,85 percent or higher,Landline,1,0.927,1.2331,1.0775,1.2249
Und,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Don't know,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Linn,50 to 85 percent,Cell,0,0.8087,0.9229,0.5667,0.4441
Dem,18 to 34,Bachelors' degree,White,Male,White,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,"Rest, Trump <60%",Less than 50 percent,Cell,1,0.4538,0.8247,1.0369,0.9854
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Black Hawk,50 to 85 percent,Cell,0.8889,0.7665,0.9167,1.0159,0.9326
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Black Hawk,85 percent or higher,Cell,1,0.9187,0.7781,0.8875,0.7844
3,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Unknown,"Rest, Trump >60%",50 to 85 percent,Cell,1,0.5373,1.1529,1.1673,1.2673
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.958,0.8262,0.4455,0.8349
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.9694,0.7583,0.4971,0.7609
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Linn,50 to 85 percent,Cell,1,0.6683,0.8717,0.7675,0.9503
Dem,35 to 49,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Unknown,Black Hawk,85 percent or higher,Cell,1,0.97,0.5233,0.2936,0.5251
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.8754,1.0649,0.9862,1.0799
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.8443,0.782,0.5352,0.8102
Und,50 to 64,High school,White,Male,White,Approve,Don't know,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Cell,1,0.8504,1.1478,0.9648,1.1686
Dem,18 to 34,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,Unknown,Dubuque,85 percent or higher,Cell,1,0.9072,1.0157,0.6346,1.0255
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Linn,85 percent or higher,Landline,1,0.97,1.7128,1.1898,1.7274
Rep,65 and older,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Linn,85 percent or higher,Landline,1,0.9692,1.1198,0.4788,1.1152
