response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Dem,65 and older,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Somewhat likely,Independent (No party),Nonwhite,65 and older,Non-White,"Salt Lake, Trump",50 to 85 percent,Landline,0.7778,0.7272,0.6437,0.4494,0.5348
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9032,2.1976,2.0401,2.1621
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.781,0.9406,0.7689,0.9538
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.7917,0.424,0.7686
Dem,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,1.031,0.5947,1.001
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,0.8889,0.9056,1.133,0.5852,1.0926
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6241,0.9668,0.7964,0.9957
Dem,35 to 49,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8828,1.6953,1.7138,1.6756
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9216,0.9578,0.7733,0.9386
Rep,65 and older,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,1.0255,0.4701,0.9906
Dem,65 and older,Graduate or Professional Degree,Asian,Male,Asian,Approve,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,Non-White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6663,0.6437,0.4905,0.676
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8709,0.8946,0.4035,0.8867
Rep,18 to 34,Bachelors' degree,White,Male,Hispanic,Don't know,Reps. keep House,Favorable,Favorable,18 to 29,4-year College Grad.,Other,Male,Very likely,Republican,Nonwhite,18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.2164,1.1443,4.0192,1.3081
Dem,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Already voted,Democrat,Nonwhite,50 to 64,Non-White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9015,1.9119,2.5988,1.8818
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,0.8889,0.5214,0.9855,1.0854,1.0174
Rep,[DO NOT READ] Refused,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.7263,0.7857,0.4637,0.8094
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Don't know,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,Less than 50 percent,Cell,0.7778,0.4061,0.7353,0.8315,0.7579
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9344,1.9172,1.52,1.8575
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5772,0.6599,0.3783,0.6526
Und,[DO NOT READ] Refused,Graduate or Professional Degree,Hispanic,Female,White,Don't know,Don't know,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Female,Already voted,[DO NOT READ] Refused,"White, 4-Year College Grads",65 and older,Non-White,South,85 percent or higher,Cell,1,0.9677,0.6286,0.2181,0.6105
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,0.7326,0.3028,0.7113
Und,35 to 49,Bachelors' degree,White,Female,White,Approve,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.5516,0.9668,0.9009,1.0606
Dem,50 to 64,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Unfavorable,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",50 to 64,Non-White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.453,0.917,0.9065,1.0028
Rep,65 and older,High school,White,Female,White,Don't know,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,2.4071,2.4794,2.3369
Dem,35 to 49,Some college or trade school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,Non-White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3857,0.8152,1.435,0.9771
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9167,0.8946,0.3834,0.8685
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,85 percent or higher,Cell,1,0.9614,0.5301,0.2086,0.5155
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,South,85 percent or higher,Cell,1,0.97,0.6312,0.3188,0.6128
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,35 to 49,Non-White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9422,0.7884,0.5018,0.7694
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.7906,0.9588,0.865,0.9697
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.6987,0.6568,0.4572,0.6635
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.829,0.981,0.4507,0.9823
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Favorable,Don't know,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,0.6667,0.1884,0.7662,1.7801,0.5351
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.9579,0.4361,0.93
Dem,18 to 34,High school,Unknown,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7976,1.7736,2.1289,1.7545
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,85 percent or higher,Cell,1,0.936,0.5301,0.2143,0.518
Rep,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Don't know,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.7905,0.3383,0.7675
Und,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,South,Less than 50 percent,Cell,1,0.319,0.6754,1.3404,0.8508
Und,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,2.3527,2.0477,2.2842
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.833,0.4775,0.8087
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.8185,0.7599,0.5891,0.7629
Dem,35 to 49,Graduate or Professional Degree,Other,Male,White,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8851,0.5977,0.2721,0.5905
Und,35 to 49,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Favorable,30 to 44,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,0.8889,0.7708,0.7468,0.6536,0.7048
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5046,0.8675,0.7886,0.9289
Dem,35 to 49,Some college or trade school,White,Male,Other,Approve,Don't know,Don't know,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.4244,0.8913,1.5098,0.9876
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8946,0.3624,0.8686
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9313,0.8941,0.289,0.8665
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,2.1,1.9109,2.0388
Rep,50 to 64,Bachelors' degree,White,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.456,1.098,1.3605,1.1175
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.4142,1.1226,1.8437,1.25
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,1.2085,1.0421,1.1733
Rep,35 to 49,Some college or trade school,Other,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Democratic,Female,Not at all likely,Republican,Nonwhite,35 to 49,Non-White,South,50 to 85 percent,Cell,0.4444,0.5175,0.6555,0.8465,0.2938
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9004,0.9528,0.4711,0.911
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3782,1.1245,2.4026,1.2758
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7997,0.672,0.4837,0.678
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,1.133,0.5463,1.1
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,0.7778,0.5052,0.9685,1.1706,0.8975
Dem,35 to 49,Some college or trade school,Hispanic,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Non-White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.5778,0.8118,0.7205,0.8476
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.3838,1.0972,1.643,1.3168
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.842,1.0695,0.847,1.0674
Dem,50 to 64,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,Non-White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,1.0082,0.5703,0.9789
Dem,18 to 34,Bachelors' degree,White,Male,White,Approve,Don't know,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Already voted,[DO NOT READ] Refused,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.8489,0.9205,0.6186,0.9171
Rep,18 to 34,Bachelors' degree,White,Male,Hispanic,Disapp.,Reps. keep House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Already voted,Independent (No party),Nonwhite,18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5953,0.8997,0.7285,0.9695
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.8659,0.3857,0.8407
Rep,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Already voted,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,Unknown,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7522,0.6021,0.3818,0.6156
Und,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,1,0.6414,0.5529,0.3853,0.5667
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.4792,2.3,4.3222,2.6103
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.8142,0.3944,0.7864
Rep,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Don't know,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,Unknown,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9617,0.6924,0.3051,0.6692
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,South,Less than 50 percent,Cell,1,0.429,0.7231,1.0744,0.7995
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.7161,0.2502,0.6952
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3486,1.1226,2.1906,1.3813
Dem,35 to 49,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.3893,2.5174,7.0596,3.0101
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Approve,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Non-White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.561,1.0668,1.3707,1.1199
Dem,65 and older,Some college or trade school,White,Female,White,Approve,Don't know,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.864,0.9413,0.5116,0.9345
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,South,Less than 50 percent,Cell,1,0.3082,1.0548,2.4505,1.341
Rep,35 to 49,Some college or trade school,Unknown,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3308,0.9265,1.79,1.1559
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3177,0.9542,2.1736,1.2033
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.698,0.9244,0.8989,0.9339
Und,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.831,0.7296,0.4456,0.7301
Rep,18 to 34,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",18 to 34,Non-White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8831,0.9179,0.6573,0.9072
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Female,Not very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,South,Less than 50 percent,Cell,0.5556,0.0737,1.0548,5.0352,0.5166
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.6689,0.2321,0.6413
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.2903,0.9852,1.7106,1.2728
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9514,0.8093,0.4765,0.7828
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,85 percent or higher,Cell,0.7778,0.9563,0.6133,0.3164,0.5797
Dem,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7016,0.5272,0.3797,0.5472
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.1002,0.9326,3.8017,1.442
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,1.7239,1.308,1.6736
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.7191,0.9627,0.4977,0.9938
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9341,1.0883,0.4896,1.0637
Dem,18 to 34,Some college or trade school,Asian,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,Non-White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.7361,0.8088,0.532,0.7813
